time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.759999999999965,-5.25826980976,6.80823025133,23.7025723405,0.229190927766,0.28778376228,0.0,-5.04828126242,5.14812441434,4.95210578796,-0.0192447109782,0.116115680802,0.0,424.4234921325491,423.07803274988504,422.5695770582114,423.9298030533825
5.819999999999964,-5.56588141837,7.11978993176,23.9962338105,0.228788156013,0.294993286763,0.0,-5.20614151617,5.23695330432,4.83659128058,0.0108190893653,0.1272116368,0.0,427.2438641073819,428.2026843902031,424.7419911260978,427.31336665677566
5.879999999999963,-5.8838474155,7.4371869145,24.2853076234,0.23005978364,0.302265216129,0.0,-5.39337626475,5.34270672915,4.79855776102,0.036462162356,0.105120826939,0.0,454.2522489338294,452.4895090827346,452.86591019721413,454.9244253637402
5.939999999999961,-6.21286633654,7.76066645007,24.5710168399,0.232176171078,0.308298559051,0.0,-5.57451457476,5.43984721541,4.72465527646,0.0327827706229,0.0893651904915,0.0,443.50835789951293,442.220693260419,443.2659165522656,442.96390071183686
5.99999999999996,-6.55239762326,8.08961236002,24.8507672749,0.234165951228,0.314131143853,0.0,-5.74382294852,5.52496304679,4.60027128735,0.0339126737243,0.1095076091,0.0,425.6007795432186,427.3301151905455,426.15011668818937,426.24719766115277
6.059999999999959,-6.9028920419,8.42413249793,25.1250369724,0.236380082233,0.320285294396,0.0,-5.93992259844,5.62556147342,4.54144941464,0.0422944534092,0.0827323235986,0.0,450.3678709323834,448.20506722673844,449.19491529565175,449.8749068218574
6.1199999999999575,-7.26581261146,8.76504783182,25.3972531788,0.239474601183,0.325429041222,0.0,-6.15786852667,5.73813931705,4.53148795708,0.0656038791837,0.0911311357822,0.0,466.08492060394946,466.74668382060565,466.6600231978024,468.47795579763914
6.179999999999956,-7.6413975328,9.11234225613,25.667232758,0.243404126781,0.330985331584,0.0,-6.36216333081,5.83832849475,4.46715913651,0.0652676893366,0.0953984216825,0.0,450.90655377314727,451.2583409283139,451.0583103629842,451.03424944682564
6.239999999999955,-8.02908547543,9.465458591,25.9324703812,0.247240789872,0.336837333341,0.0,-6.56136406222,5.93221009282,4.37357645384,0.0611583574933,0.101490788967,0.0,442.12569953841876,442.6356894181614,442.9827867108165,442.6476377147795
6.299999999999954,-8.4284467784,9.82392351211,26.1908785165,0.25076076586,0.343108653138,0.0,-6.7513623629,6.0166195131,4.23974593081,0.0531499171271,0.109979221148,0.0,428.69507225724834,429.4258843557582,430.58337144694406,429.9076248276302
6.359999999999952,-8.84007769293,10.1879539445,26.4431645591,0.253813164431,0.350221133649,0.0,-6.97030613583,6.11758238157,4.16899950199,0.0458815850576,0.131714835932,0.0,451.3506320961092,453.11403220597015,452.96971978083235,452.38624983053086
6.419999999999951,-9.26445430021,10.5576476338,26.6896551543,0.256648862905,0.357972833961,0.0,-7.17634288611,6.20540797107,4.04684798176,0.0498871710088,0.123614222262,0.0,437.76997670958093,437.11072239361823,435.2927819058466,435.6293501939245
6.47999999999995,-9.70185136979,10.9329269357,26.9300134842,0.260057482993,0.36563723219,0.0,-7.40424759061,6.30372898996,3.96424840935,0.0679368739291,0.134918695626,0.0,452.1422311719016,453.0668170335017,449.71998607572084,451.18216469837165
6.5399999999999485,-10.1531302578,11.3141188393,27.1654044751,0.26399455712,0.373523332725,0.0,-7.63907878329,6.40252486427,3.8811529173,0.060524513625,0.123363152418,0.0,453.98215632091114,453.0691300545837,453.6491498696962,453.0564584830763
6.599999999999947,-10.6186138674,11.7011911104,27.3955568027,0.268391874443,0.380782295629,0.0,-7.87771511761,6.49974321739,3.78966338061,0.0910439718579,0.115742934003,0.0,452.60860826188895,452.00761397104725,451.9561312819221,454.4138398167912
6.659999999999946,-11.0982637911,12.0938879739,27.6193423677,0.274583333462,0.387715861837,0.0,-8.11129235856,6.59016143054,3.66902793953,0.120324642717,0.115190242195,0.0,444.1504177131309,444.1170132487663,444.25545256307174,446.65946272263915
6.719999999999945,-11.5917290944,12.4917961832,27.8349296031,0.282272814779,0.394237670737,0.0,-8.33825418306,6.67357147683,3.51650732841,0.140439195091,0.0907437548964,0.0,436.54942007934864,434.5144241248741,434.50495325233055,436.2036722943028
6.779999999999943,-12.0986929757,12.8945670351,28.0406315371,0.29086985336,0.399612278138,0.0,-8.56123685633,6.75233005137,3.33968224675,0.14843451196,0.0871361016104,0.0,428.2033841976388,427.90329462675885,428.0523197901291,428.75234457078875
6.839999999999942,-12.6198552674,13.3025670968,28.2371451902,0.299686574301,0.405605980445,0.0,-8.81143207648,6.84781598427,3.20976956128,0.143791112097,0.117642057395,0.0,445.2838962069655,447.7814524971917,447.1944485201929,446.83601069817024
6.899999999999941,-13.1558929075,13.7161390925,28.4250730711,0.308389539641,0.412791496719,0.0,-9.05718477343,6.93800322775,3.05354218786,0.147451461754,0.123683603683,0.0,438.41883947949947,438.93379625031565,440.802790621826,441.1251062209285
6.95999999999994,-13.7064684784,14.1348953928,28.6026744302,0.31744108045,0.420328741641,0.0,-9.29609677963,7.02062820733,2.86569600679,0.156919223949,0.129234465595,0.0,430.465572270314,430.95009313593977,429.9301357917392,430.75400229804063
